ecg_mean,ecg_std,ecg_min,ecg_max,ecg_range,ecg_skew,ecg_kurtosis,ecg_energy,ecg_zcr,rr_mean,rr_std,rr_min,rr_max,rmssd,heart_rate,resp_mean,resp_std,resp_min,resp_max,resp_range,resp_skew,resp_kurtosis,resp_variance,resp_below90,resp_below94,resp_low_ratio,resp_drop_count
0.37060308,0.09100258,0.0,1.0,1.0,2.488017080740771,16.231761447787328,0.14562811,0.00013333333333333334,793.9733333333334,56.55109155052231,676.0,908.0,24.10786571202829,75.56928864109625,0.47642806,0.26698607,0.0,1.0,1.0,0.13872397213198942,-1.020339449934098,0.07128156,0.9272666666666667,0.9714666666666667,0.9806,14.0
0.31395212,0.100480124,0.0,1.0,1.0,3.2672609590118165,17.675219126810468,0.10866219,0.00013333333333333334,878.1764705882352,39.77840870758857,608.0,936.0,35.60982591213466,68.3233974144283,0.34954062,0.29520556,0.0,1.0,1.0,0.6388201877829225,-1.012671698955194,0.08714633,0.9618,0.9816666666666667,0.9838,10.0
0.3701762,0.09491328,0.0,1.0,1.0,2.8594876581202584,17.77917874938967,0.14603896,0.00013333333333333334,919.876923076923,57.35490259839176,528.0,992.0,52.16799785308997,65.22611720631522,0.61522263,0.26273677,0.0,1.0,1.0,-0.6460633489560629,-0.9126080658308675,0.069030605,0.9317333333333333,0.9662666666666667,0.9702,11.0
0.539197,0.11355274,0.0,1.0,1.0,-0.5682560675806886,5.085043636686972,0.30362764,0.00013333333333333334,688.3678160919541,146.47004440063776,500.0,992.0,169.48952083954512,87.16270371359872,0.4774697,0.29492453,0.0,1.0,1.0,0.31795960847437543,-1.4252225415146647,0.08698047,0.8974666666666666,0.9380666666666667,0.951,11.0
0.5740239,0.110118136,0.0,1.0,1.0,-0.7939159317587673,3.200224318786817,0.34162942,0.00013333333333333334,721.0602409638554,154.51075912142588,500.0,1184.0,175.85082369759306,83.21080069509424,0.38724077,0.24850655,0.0,1.0,1.0,0.6508914097166228,-0.4081710106790726,0.061755504,0.9587333333333333,0.9794,0.9847333333333333,9.0
0.36883807,0.081919216,0.0,1.0,1.0,1.8742062965175916,9.419106337374775,0.1427523,0.00013333333333333334,675.6818181818181,29.757942199805115,616.0,756.0,15.545262056774504,88.79919273461151,0.66106564,0.100343965,0.0,1.0,1.0,-1.6116162570214367,14.048100501713026,0.010068911,0.9707333333333333,0.9808666666666667,0.9838,24.0
0.29820415,0.10276336,0.0,1.0,1.0,4.232049472275029,22.439412210134627,0.09948603,0.00013333333333333334,987.8666666666667,64.52685917938014,784.0,1192.0,40.65564359264533,60.736941557565125,0.51387703,0.23268327,0.0,1.0,1.0,-0.07200142791193326,-1.3270873000005672,0.054141503,0.9866666666666667,0.9904666666666667,0.9912666666666666,15.0
0.25515237,0.10453256,0.0,1.0,1.0,4.51274790527494,24.717726231813188,0.076029785,0.00013333333333333334,1008.9491525423729,47.80377395527011,700.0,1076.0,48.933452347251055,59.467813465932,0.51293576,0.28864017,0.0,1.0,1.0,-0.20488591767838077,-1.1790926985475045,0.083313145,0.9063333333333333,0.9554,0.9676666666666667,10.0
0.36178228,0.0908645,0.0,1.0,1.0,2.823351401308205,19.78488687386277,0.13914277,0.00013333333333333334,862.1449275362319,143.02987175202438,504.0,1020.0,130.2657916361323,69.59386767079074,0.5198696,0.22409904,0.0,1.0,1.0,0.07207738789600018,-0.3788330506034665,0.050220378,0.9381333333333334,0.9625333333333334,0.9672,15.0
0.28705418,0.098085694,0.0,1.0,1.0,4.681054599185732,26.10715771208451,0.09202091,0.00013333333333333334,944.5714285714286,89.45650965794165,704.0,1116.0,67.30000239658722,63.52087114337568,0.455872,0.14666435,0.0,1.0,1.0,0.0226256823484849,2.714419178294281,0.021510432,0.9849333333333333,0.9888,0.9898666666666667,15.0
0.53410786,0.108650655,0.0,1.0,1.0,-0.738084094545841,5.916871491253579,0.29707617,0.00013333333333333334,678.9545454545455,143.2016941471419,500.0,1016.0,170.19096778983715,88.37115886724241,0.41337773,0.2939586,0.0,1.0,1.0,0.42880027458476705,-1.3126045266329072,0.086411655,0.9518666666666666,0.9780666666666666,0.9828,12.0
0.40541366,0.086259276,0.0,1.0,1.0,1.3987119213546775,8.156585602468503,0.17180093,0.00013333333333333334,687.4022988505748,87.38663720805016,504.0,884.0,71.32500132459506,87.28513142933582,0.416973,0.10913064,0.0,1.0,1.0,0.7052803081775191,7.174121532115938,0.011909497,0.9936,0.9951333333333333,0.9955333333333334,25.0
0.36191103,0.07884059,0.0,1.0,1.0,3.1187243046287603,17.850699306248,0.13719544,0.00013333333333333334,758.4810126582279,121.74978083410146,580.0,968.0,45.85596178000447,79.10547396528705,0.3685717,0.1443741,0.0,1.0,1.0,1.091662061792668,3.5924979383204994,0.02084388,0.9888666666666667,0.9915333333333334,0.9923333333333333,15.0
0.2540497,0.10068205,0.0,1.0,1.0,4.4175901879043185,23.99171197807487,0.074678116,0.00013333333333333334,988.0666666666667,78.65025252484713,844.0,1128.0,36.778770589861956,60.72464745968558,0.5421303,0.14172725,0.0,1.0,1.0,0.4424196011436647,2.2247024666232873,0.020086613,0.9704,0.9874666666666667,0.9897333333333334,14.0
0.3823755,0.09021868,0.0,1.0,1.0,2.5091060844012136,17.822195062551955,0.15435043,0.00013333333333333334,773.8181818181819,174.83979511294268,500.0,1040.0,177.23133856183858,77.5375939849624,0.61762476,0.12766796,0.0,1.0,1.0,-0.5978401555202907,4.865634407958053,0.016299108,0.9701333333333333,0.977,0.9789333333333333,18.0
0.30352706,0.09780179,0.0,1.0,1.0,3.7274800087211393,21.2338409400296,0.10169386,0.00013333333333333334,923.125,43.72338476147518,836.0,1036.0,28.72529994870127,64.99661475964794,0.66994065,0.25788406,0.0,1.0,1.0,-0.7452629124385408,-0.6396113336609472,0.06650418,0.8142666666666667,0.9192666666666667,0.9345333333333333,10.0
0.19915318,0.12723824,0.0,1.0,1.0,3.1538546983901528,13.284792090227281,0.05585157,0.00013333333333333334,844.2285714285714,37.17993753494001,776.0,944.0,27.354887224634354,71.07080005414919,0.76640546,0.12625083,0.0,1.0,1.0,-0.7711391315588128,4.992259191434435,0.015939273,0.8284,0.8778666666666667,0.8872666666666666,13.0
0.29728013,0.09677572,0.0,1.0,1.0,3.6384167449457085,20.166950919934067,0.09774103,0.00013333333333333334,901.6969696969697,27.290230073854826,852.0,972.0,22.50196572609739,66.54120177443204,0.70430154,0.21791978,0.0,1.0,1.0,-1.2326066261511623,1.0186169566676755,0.04748903,0.8606666666666667,0.9330666666666667,0.9423333333333334,11.0
0.47031948,0.08449748,0.0,1.0,1.0,0.8862201812032926,9.528951301005804,0.22834022,0.00013333333333333334,694.7441860465116,122.5788959079494,500.0,984.0,146.7367390541145,86.36272343844146,0.48915198,0.1217536,0.0,1.0,1.0,-0.09118189599295853,1.6693545195352204,0.01482394,0.9951333333333333,0.9963333333333333,0.9966,34.0
0.42174172,0.08493585,0.0,1.0,1.0,2.3968251965379,11.798658359070455,0.18508019,0.00013333333333333334,684.0459770114943,44.901913034528846,624.0,808.0,24.216081529660467,87.71340233902406,0.50346947,0.086137906,0.0,1.0,1.0,-1.0418787131158695,16.816070733457114,0.0074197385,0.9948666666666667,0.9961333333333333,0.9964666666666666,20.0
0.44173127,0.09649504,0.0,1.0,1.0,1.0100019294539322,6.9223450651100915,0.20443782,0.00013333333333333334,651.3846153846154,22.735347524281945,592.0,692.0,12.465062285354925,92.11147850732169,0.5119004,0.13813835,0.0,1.0,1.0,0.08824489226230998,0.8104736330223674,0.019082204,0.9921333333333333,0.9944,0.995,31.0
0.46124187,0.03740274,0.0,1.0,1.0,2.659434603379539,107.29928176881526,0.21414301,0.00013333333333333334,656.7111111111111,130.46866328266506,500.0,1024.0,187.00429605111492,91.36437466161343,0.6410532,0.08505639,0.0,1.0,1.0,-4.326758290373368,31.506211273290894,0.007234589,0.9904666666666667,0.9927333333333334,0.9934666666666667,6.0
0.50625604,0.06717405,0.0,1.0,1.0,2.2575779083057586,15.159842093953419,0.26080754,0.00013333333333333334,653.7333333333333,52.00358961969196,580.0,916.0,30.074065874142246,91.7805425249847,0.5397356,0.12892324,0.0,1.0,1.0,-0.3999867500649287,2.0811754738014656,0.016621202,0.9925333333333334,0.9944666666666667,0.995,32.0
0.33920553,0.094925605,0.0,1.0,1.0,3.072275448028826,18.327428054748292,0.12407126,0.00013333333333333334,852.6857142857143,225.0779892048305,500.0,1056.0,209.6130320099535,70.36590269400884,0.38174394,0.24729486,0.0,1.0,1.0,0.7488060013161585,-0.5826556305307724,0.061154746,0.9645333333333334,0.9821333333333333,0.9838666666666667,10.0
0.24962626,0.11029392,0.0,1.0,1.0,3.243402782003256,14.24622501572006,0.07447803,0.00013333333333333334,874.0,90.6875696780857,604.0,1044.0,46.550245682856804,68.64988558352402,0.6720095,0.31018475,0.0,1.0,1.0,-0.8529135139029332,-0.5621881468575083,0.096214585,0.6692,0.7435333333333334,0.7871333333333334,1.0
0.40174994,0.085992575,0.0,1.0,1.0,1.7268456566936645,11.031534033506444,0.16879772,0.00013333333333333334,699.6235294117647,74.92521392469226,512.0,916.0,68.5009558501263,85.76040895944037,0.64503497,0.13789237,0.0,1.0,1.0,-0.21892908032105815,0.009744541002556506,0.019014306,0.9824666666666667,0.9953333333333333,0.9958,28.0
0.29541224,0.10385036,0.0,1.0,1.0,3.985381345750467,20.223373668227953,0.0980533,0.00013333333333333334,982.8,22.524653160481737,932.0,1040.0,24.15206065532101,61.05006105006105,0.5697475,0.31033486,0.0,1.0,1.0,-0.4436565840681436,-1.1735897700547322,0.09630772,0.8309333333333333,0.8994666666666666,0.9232,13.0
0.4545348,0.09882096,0.0,1.0,1.0,0.7782757511395777,5.501421025182605,0.21636748,0.00013333333333333334,675.2272727272727,55.497282339835685,500.0,980.0,64.14065004742115,88.85897004375632,0.55213207,0.16922683,0.0,1.0,1.0,-0.3135966666584509,0.3684966546025139,0.02863772,0.9914666666666667,0.9941333333333333,0.9948666666666667,36.0
0.30895337,0.10282889,0.0,1.0,1.0,3.208619567771138,16.868433068736696,0.10602598,0.00013333333333333334,920.8615384615384,35.53194745494297,844.0,992.0,22.051077071199945,65.15637530072173,0.34542733,0.22834961,0.0,1.0,1.0,0.7601473577872996,-0.3885025084829552,0.052143548,0.9862666666666666,0.9898666666666667,0.9908666666666667,10.0
0.46562675,0.058844805,0.0,1.0,1.0,0.3839949409510445,6.014724406794683,0.22027098,0.00013333333333333334,737.2345679012345,117.3007395390934,504.0,1020.0,111.55447099959731,81.38522339071606,0.49875098,0.20476192,0.0,1.0,1.0,0.2971818227607357,-0.8548188706830295,0.041927446,0.9810666666666666,0.9911333333333333,0.992,12.0
0.59335107,0.058687583,0.0,1.0,1.0,1.472694215607148,17.551606934975815,0.35550964,0.00013333333333333334,746.65,87.264984386637,500.0,972.0,87.64369755732004,80.35893658340588,0.4750672,0.18308799,0.0,1.0,1.0,0.07594879511531698,-0.28906342024624765,0.033521213,0.9892,0.9955333333333334,0.996,31.0
0.2463528,0.10199655,0.0,1.0,1.0,4.4112212170075455,24.25273047571961,0.07109299,0.00013333333333333334,1015.7241379310345,89.15190312692931,780.0,1148.0,40.0596047137832,59.07115697990223,0.46986762,0.17232357,0.0,1.0,1.0,0.37670465017796806,1.5179015692368987,0.029695412,0.9678,0.9754,0.9778666666666667,13.0
0.4545348,0.09882096,0.0,1.0,1.0,0.7782757511395777,5.501421025182605,0.21636748,0.00013333333333333334,675.2272727272727,55.497282339835685,500.0,980.0,64.14065004742115,88.85897004375632,0.55213207,0.16922683,0.0,1.0,1.0,-0.3135966666584509,0.3684966546025139,0.02863772,0.9914666666666667,0.9941333333333333,0.9948666666666667,36.0
0.5507786,0.11238046,0.0,1.0,1.0,-0.6361650109380925,5.275071508305528,0.31598645,0.00013333333333333334,709.3333333333334,156.2736712228273,500.0,1040.0,176.89095408910603,84.58646616541353,0.48843393,0.25299782,0.0,1.0,1.0,0.22921411700287594,-1.2481782700692283,0.06400789,0.9614,0.981,0.9880666666666666,11.0
0.4903027,0.104560025,0.0,1.0,1.0,0.4635513237610038,4.353108851336667,0.25132954,0.00013333333333333334,656.6222222222223,24.865226847403573,604.0,712.0,20.723975151196637,91.37674292676323,0.57294,0.20951463,0.0,1.0,1.0,-0.15824413866939804,-0.9324889166384924,0.04389638,0.9528,0.9894,0.993,20.0
0.48808882,0.10813592,0.0,1.0,1.0,-0.34946521858590784,4.567649852727394,0.24992405,0.00013333333333333334,692.1860465116279,106.42242634217646,504.0,988.0,123.89976973818987,86.68189759440936,0.38879687,0.24175562,0.0,1.0,1.0,0.42000990748425193,-0.8893563021593951,0.05844578,0.9884,0.9914,0.9922666666666666,13.0
0.3676638,0.0897567,0.0,1.0,1.0,2.686480444294429,17.733069404395476,0.14323294,0.00013333333333333334,839.2676056338029,82.10006909236579,684.0,964.0,33.07480698572339,71.49090420890111,0.47217038,0.26628086,0.0,1.0,1.0,0.09507558138244805,-1.130844786414427,0.07090549,0.9486666666666667,0.973,0.9798666666666667,14.0
0.52249306,0.066998385,0.0,1.0,1.0,3.097895136978879,20.659110331744095,0.27748778,0.00013333333333333334,665.7528089887641,194.50422605378975,500.0,1052.0,126.10889954897928,90.12354013366637,0.42854306,0.22168799,0.0,1.0,1.0,0.3248134299035754,-0.8601493992920703,0.049145564,0.9846,0.9922666666666666,0.9929333333333333,16.0
0.5661809,0.11864897,0.0,1.0,1.0,-0.029653839513934105,2.250852887569664,0.33463836,0.00013333333333333334,757.5189873417721,88.16624985880027,528.0,1020.0,78.74268382783417,79.20593543212352,0.3621043,0.28956738,0.0,1.0,1.0,0.6414893670665291,-0.8979888480151681,0.08384927,0.9443333333333334,0.9832,0.9872,10.0
0.661173,0.14875126,0.0,1.0,1.0,-0.9669606166262319,3.4258401320929206,0.45927662,0.00013333333333333334,763.3846153846154,25.12799581283831,620.0,812.0,23.821849623413364,78.59733978234583,0.4121959,0.31812447,0.0,1.0,1.0,0.4919581588946149,-1.2749789436610395,0.10120317,0.8862,0.9485333333333333,0.9636,13.0
0.49638307,0.06146651,0.0,1.0,1.0,1.4983479498066896,10.891619086046296,0.25017425,0.00013333333333333334,614.680412371134,78.98055958007976,500.0,964.0,72.75873372546648,97.61169998658258,0.6738336,0.124935016,0.0,1.0,1.0,-2.5118552021265703,10.695645598635123,0.015608759,0.9768666666666667,0.9833333333333333,0.9874666666666667,26.0
0.42736638,0.081234254,0.0,1.0,1.0,0.9229984148920201,8.843466167652792,0.18924102,0.00013333333333333334,708.5238095238095,113.04070865869055,500.0,984.0,127.6946659451497,84.68311042408764,0.6795702,0.1391943,0.0,1.0,1.0,-1.1794220438665277,4.154351542765486,0.019375052,0.9627333333333333,0.9875333333333334,0.9922,34.0
0.50263417,0.10345242,0.0,1.0,1.0,0.1292972474662917,4.660084194873839,0.26334354,0.00013333333333333334,634.1276595744681,18.466320143136027,596.0,664.0,10.647832835183952,94.61817205744195,0.47128028,0.17924757,0.0,1.0,1.0,0.18679302782731033,0.01557275088939214,0.03212969,0.9866666666666667,0.9938,0.9944,36.0
0.3669151,0.096430056,0.0,1.0,1.0,2.7912764793138494,17.366024444411405,0.14392543,0.00013333333333333334,891.2835820895523,109.61190778134984,500.0,1020.0,63.475120394457775,67.31864157009846,0.6478574,0.24613345,0.0,1.0,1.0,-0.6145394893451723,-0.900792582879729,0.060581677,0.8795333333333333,0.9541333333333334,0.9716666666666667,13.0
0.4465077,0.08567855,0.0,1.0,1.0,1.3949007870110162,8.906468475420496,0.2067099,0.00013333333333333334,613.0721649484536,69.91839830177886,528.0,928.0,60.554383271017905,97.86776081253784,0.31996563,0.14560202,0.0,1.0,1.0,2.289972647987515,6.714450057547124,0.021199947,0.9847333333333333,0.9890666666666666,0.9900666666666667,25.0
0.5234305,0.10193837,0.0,1.0,1.0,-0.0980202830456856,5.126252825122238,0.28437096,0.00013333333333333334,669.6629213483146,44.07474341611147,528.0,896.0,34.11744421846396,89.5973154362416,0.44758847,0.1954214,0.0,1.0,1.0,0.10948101355746089,-0.5303084473028954,0.038189523,0.9902,0.9926666666666667,0.9934,35.0
0.5727504,0.06770345,0.0,1.0,1.0,1.0254386240915832,12.425646215017776,0.33262673,0.00013333333333333334,700.7529411764706,34.39558996436229,632.0,812.0,17.893866999351374,85.62218789873077,0.5326656,0.17420428,0.0,1.0,1.0,0.03663981180826983,0.04760442285305677,0.030347131,0.9796666666666667,0.9846666666666667,0.9861333333333333,14.0
0.5275091,0.10870158,0.0,1.0,1.0,-0.057264726136316516,5.014528812685622,0.2900819,0.00013333333333333334,648.9230769230769,16.175704729611546,620.0,692.0,21.553035362410867,92.46088193456615,0.45759615,0.120329626,0.0,1.0,1.0,0.010405281366641097,3.556376489015392,0.014479219,0.9931333333333333,0.9948,0.9952666666666666,29.0
0.3193418,0.10121418,0.0,1.0,1.0,3.105543810933549,16.459783085449892,0.112223506,0.00013333333333333334,851.8857142857142,44.21232628937735,516.0,908.0,45.4159519954407,70.43198282801181,0.33959085,0.30089518,0.0,1.0,1.0,0.608889897490101,-1.0849286795127098,0.090537906,0.9651333333333333,0.9883333333333333,0.9913333333333333,10.0
0.45968392,0.08539679,0.0,1.0,1.0,0.7651840430248763,9.038214392019546,0.21860193,0.00013333333333333334,708.7619047619048,130.78878092336325,500.0,1000.0,135.97873682112908,84.6546627250739,0.3738658,0.10127322,0.0,1.0,1.0,0.7945061251645761,8.515510774080052,0.010256264,0.9946666666666667,0.9959333333333333,0.9963333333333333,26.0
0.40704218,0.0981922,0.0,1.0,1.0,1.752037865075615,8.980603962952662,0.17532504,0.00013333333333333334,791.52,32.77045824112524,708.0,964.0,29.00139791598124,75.80351728320194,0.5531331,0.17381188,0.0,1.0,1.0,-0.058930381315987504,-0.03601510416458398,0.030210571,0.976,0.993,0.995,40.0
0.36110795,0.09706025,0.0,1.0,1.0,2.6105712036949416,17.235954989407887,0.13981962,0.00013333333333333334,840.5070422535211,50.1217878011,528.0,928.0,53.240156702570715,71.38548160064347,0.43252996,0.3011045,0.0,1.0,1.0,0.5015322473142538,-1.1478302392271127,0.09066392,0.8796666666666667,0.935,0.9551333333333333,16.0
0.20389469,0.12073909,0.0,1.0,1.0,3.3580044675175826,15.138976096164512,0.056150977,0.00013333333333333334,911.876923076923,86.28815904011711,696.0,1036.0,49.002550954006466,65.79835335402889,0.65674466,0.31578934,0.0,1.0,1.0,-0.661848664549364,-0.9018721065605759,0.09972291,0.6554666666666666,0.7402,0.7608666666666667,1.0
0.31395212,0.100480124,0.0,1.0,1.0,3.2672609590118165,17.675219126810468,0.10866219,0.00013333333333333334,878.1764705882352,39.77840870758857,608.0,936.0,35.60982591213466,68.3233974144283,0.34954062,0.29520556,0.0,1.0,1.0,0.6388201877829225,-1.012671698955194,0.08714633,0.9618,0.9816666666666667,0.9838,10.0
0.24868429,0.108316265,0.0,1.0,1.0,4.250247566015688,22.038792523982757,0.07357629,0.00013333333333333334,900.9090909090909,44.47018997197168,828.0,1032.0,22.00419540416362,66.59939455095864,0.4479864,0.25850204,0.0,1.0,1.0,0.24477708832974043,-1.1320374171472487,0.0668233,0.9676,0.9782666666666666,0.9803333333333333,16.0
0.42367116,0.096942335,0.0,1.0,1.0,0.7312845606420733,5.912251291131442,0.18889505,0.00013333333333333334,611.0204081632653,11.767283937339755,592.0,636.0,9.437805091675374,98.19639278557115,0.56553435,0.15952542,0.0,1.0,1.0,-0.11782774313367776,0.17522352984404233,0.02544836,0.9838,0.9918,0.9926,34.0
0.27973244,0.092209116,0.0,1.0,1.0,4.248440426600621,22.665644511376268,0.08675275,0.00013333333333333334,968.0655737704918,83.44859394398544,772.0,1128.0,56.7215420570821,61.97927250558829,0.5503396,0.18197535,0.0,1.0,1.0,0.20948246616579416,-0.27575375142681047,0.03311503,0.9702,0.9820666666666666,0.9849333333333333,25.0
0.20276253,0.12407287,0.0,1.0,1.0,3.090232997741222,12.900098878743707,0.056506723,0.00013333333333333334,851.8857142857142,75.99991407084293,632.0,976.0,47.247728263769005,70.43198282801181,0.6369212,0.2704738,0.0,1.0,1.0,-0.9799951190133942,0.21849163177204822,0.07315609,0.8375333333333334,0.8706,0.8788,2.0
0.5064515,0.06960582,0.0,1.0,1.0,3.3796853093951102,21.501206480909573,0.26133806,0.00013333333333333334,876.8823529411765,193.35775508959344,500.0,1044.0,183.132934344948,68.42423022740994,0.48494336,0.22091486,0.0,1.0,1.0,0.5415151999578699,-0.3902398650867034,0.04880337,0.9338,0.9754666666666667,0.9834,15.0
0.44240633,0.085485645,0.0,1.0,1.0,1.625488729752972,11.05480244626579,0.20303114,0.00013333333333333334,666.9662921348314,65.91660537208986,592.0,1020.0,42.86766104695197,89.95956873315365,0.5141588,0.18576814,0.0,1.0,1.0,-0.04102271579741806,-0.10298398497702443,0.034509804,0.9772666666666666,0.9924666666666667,0.9946,34.0
0.51153535,0.08072234,0.0,1.0,1.0,0.5691412254510765,5.033401185842861,0.2681845,0.00013333333333333334,641.3478260869565,76.07839703407336,516.0,1004.0,86.69968376433195,93.55297945901972,0.49191982,0.12376334,0.0,1.0,1.0,-0.032096555055490146,4.634727017268604,0.015317365,0.9896,0.9922,0.9929333333333333,24.0
0.46882793,0.11194756,0.0,1.0,1.0,0.24147338197138088,2.8977392277558565,0.2323319,0.00013333333333333334,797.9733333333334,92.12252324425819,512.0,992.0,78.47464730898935,75.19048255580805,0.44233483,0.2567547,0.0,1.0,1.0,0.3436408410481212,-1.0044475087228821,0.06592297,0.9619333333333333,0.9812,0.9831333333333333,8.0
0.6624292,0.13767247,0.0,1.0,1.0,-0.889881684020897,3.4656969967525786,0.4577662,0.00013333333333333334,764.0,145.07151198544665,500.0,1004.0,153.4070216310658,78.53403141361257,0.42489126,0.30754685,0.0,1.0,1.0,0.3948992484928363,-1.286838368502844,0.09458506,0.9087333333333333,0.9706666666666667,0.9804,11.0
0.31896746,0.096216574,0.0,1.0,1.0,3.126949088207866,15.682722478593643,0.11099786,0.00013333333333333334,647.7391304347826,28.740544594556358,576.0,704.0,15.850954143292045,92.62988320579943,0.5512314,0.20501254,0.0,1.0,1.0,-0.09950056800064092,-0.546338842373435,0.042030144,0.9684,0.9918,0.9928,36.0
0.46936086,0.08902735,0.0,1.0,1.0,1.424465646511501,9.378795588195334,0.22822548,0.00013333333333333334,710.1428571428571,51.563909226259,564.0,812.0,19.908223160231813,84.49004224502113,0.45681214,0.16105387,0.0,1.0,1.0,0.46032225302875285,0.6432582398267201,0.025938347,0.9850666666666666,0.99,0.9918666666666667,22.0
0.5243569,0.10948877,0.0,1.0,1.0,-0.46705679676150463,4.564900816812889,0.28693792,0.00013333333333333334,725.9512195121952,139.14055908123848,500.0,1008.0,168.2179656000431,82.65018142722752,0.43915567,0.24676017,0.0,1.0,1.0,0.2351326796609189,-0.939716619130829,0.060890585,0.9691333333333333,0.9899333333333333,0.9922,12.0
0.33387336,0.08036616,0.0,1.0,1.0,3.6829079758727348,18.237604480385272,0.11793017,0.00013333333333333334,902.4848484848485,53.1470921762915,768.0,960.0,33.933872344719106,66.48311060372036,0.639444,0.27489883,0.0,1.0,1.0,-0.6924431443857214,-0.8311247801848292,0.07556936,0.8309333333333333,0.9018,0.9210666666666667,17.0
0.38459355,0.09264271,0.0,1.0,1.0,2.752880373640593,17.525324245041936,0.15649489,0.00013333333333333334,866.2608695652174,168.45828212538308,504.0,1016.0,168.87656473781985,69.26320016061032,0.63587326,0.3071576,0.0,1.0,1.0,-0.7195235342276551,-0.9946735408253278,0.09434579,0.7927333333333333,0.9188666666666667,0.9519333333333333,11.0
0.27737284,0.105791844,0.0,1.0,1.0,4.25279338885279,22.696378614069445,0.08812762,0.00013333333333333334,976.0655737704918,52.56685636981932,872.0,1168.0,53.106182941976414,61.471279811891165,0.53002006,0.30193684,0.0,1.0,1.0,-0.07486729801551788,-1.4993185701780083,0.091165856,0.8796,0.9487333333333333,0.968,16.0
0.49270293,0.10522982,0.0,1.0,1.0,-0.20965053991079688,4.521947506577032,0.25382948,0.00013333333333333334,744.9,143.185159845565,500.0,1008.0,174.95200065059436,80.54772452678212,0.4093695,0.27502242,0.0,1.0,1.0,0.3697275658788908,-1.042920690529248,0.075637326,0.958,0.9818,0.9862666666666666,12.0
0.37982878,0.0967915,0.0,1.0,1.0,2.5206292750196777,15.842291595205893,0.15363851,0.00013333333333333334,893.2537313432836,60.40345529396651,516.0,984.0,58.057442818872644,67.17016441652186,0.60544556,0.28653902,0.0,1.0,1.0,-0.4629170810133227,-1.2823592949459435,0.082104616,0.8714,0.9846,0.9908,12.0
0.19899893,0.12225483,0.0,1.0,1.0,3.204139914979551,13.840581787989183,0.054546818,0.00013333333333333334,919.7538461538461,94.13803788859632,708.0,1060.0,38.616706229299254,65.23484544359695,0.57051647,0.35381126,0.0,1.0,1.0,-0.27574222297149825,-1.458335953366301,0.12518242,0.7074666666666667,0.7828666666666667,0.7947333333333333,2.0
0.33984193,0.09564142,0.0,1.0,1.0,3.0302944371658094,17.90385320542728,0.12463981,0.00013333333333333334,894.0298507462686,181.82277496780387,500.0,1040.0,156.29265478388274,67.1118530884808,0.2943298,0.24255493,0.0,1.0,1.0,0.9951967382520034,-0.2697247938914784,0.058832895,0.9918,0.9938,0.9944,10.0
0.1934724,0.12914658,0.0,1.0,1.0,3.1182390127209296,12.959423944651771,0.054110408,0.00013333333333333334,859.1884057971015,85.63239184001067,552.0,1000.0,43.68065933568311,69.83334457863842,0.88926387,0.25188428,0.0,1.0,1.0,-2.835326357249884,6.395702896054219,0.063445695,0.11586666666666667,0.12193333333333334,0.3094,7.0
0.34417948,0.07866793,0.0,1.0,1.0,3.5081238793496228,23.69372186063168,0.12464816,0.00013333333333333334,749.9240506329114,160.18705617455754,500.0,996.0,165.09267016918025,80.00810208628721,0.50957996,0.17022744,0.0,1.0,1.0,0.019615584163920997,0.6557247010369895,0.028977381,0.9785333333333334,0.9872,0.9913333333333333,46.0
0.3659453,0.093971945,0.0,1.0,1.0,2.9059778121942403,18.291633283989245,0.1427467,0.00013333333333333334,843.0422535211268,195.14151142759346,500.0,1032.0,181.84388909171514,71.17080994386528,0.6720999,0.26230678,0.0,1.0,1.0,-0.8394163894033156,-0.6229634009517966,0.06880485,0.8198,0.9383333333333334,0.9584666666666667,11.0
0.37858006,0.09081402,0.0,1.0,1.0,2.3657923497721236,11.945289658132532,0.15157007,0.00013333333333333334,652.7032967032967,84.32400809247683,504.0,984.0,63.0146367476989,91.92538218061823,0.42638132,0.10866855,0.0,1.0,1.0,-0.2579420588956089,2.335066470354474,0.0118088545,0.9985333333333334,0.9991333333333333,0.9992666666666666,30.0
0.24523523,0.101661466,0.0,1.0,1.0,3.9995090520922267,20.614105382185887,0.07047538,0.00013333333333333334,934.75,44.11844852213187,716.0,1000.0,40.938203526003775,64.18828563787109,0.50146157,0.15720402,0.0,1.0,1.0,0.16001758737860108,1.1965885494375792,0.024713105,0.9817333333333333,0.9857333333333334,0.9868666666666667,29.0
0.26835158,0.107011326,0.0,1.0,1.0,4.255242701617962,22.597547579095174,0.083464,0.00013333333333333334,986.5333333333333,19.472601834942914,952.0,1028.0,18.278448919841484,60.819029598594405,0.5322601,0.33892515,0.0,1.0,1.0,-0.10956979984461808,-1.5825543297773583,0.114870265,0.7989333333333334,0.8832666666666666,0.9151333333333334,15.0
0.36940375,0.094881415,0.0,1.0,1.0,2.6406254844388637,18.3660541737247,0.14546162,0.00013333333333333334,879.2352941176471,66.37241579040702,500.0,1008.0,52.18337357446278,68.2411186191209,0.6566188,0.10288121,0.0,1.0,1.0,-1.7945237809966093,9.60831629463833,0.010584543,0.9914,0.9933333333333333,0.9938666666666667,26.0
